cluster_id,cluster_size,gpt_description,dominated_by,prop_wildchat,prop_lmsys,prop_sharegpt,prop_hhonline,prop_prism,top_words,top_prompts,random_prompts,description_model
33,400,"""Animated teen series 'Jane' controversial and sensitive dialogue scenes.""",wildchat,0.9775,0.0075,0.015,0.0,0.0,"['jane', 'year old', '14 year', 'old', '14', 'year', 'jane 14', 'sam', 'aaron', 'animated', 'animated teen', 'teen', 'scene animated', 'dialogue scene', 'write dialogue', 'scene', 'girlfriend sam', 'dialogue', 'old jane', 'girlfriend']","[""Write dialogue from a scene from the animated teen “Jane”, where 14 year old Jane, Jane’s 14 year old girlfriend Sam and Jane’s 14 year old friend and neighbour Aaron Ling hanging out in class when Jane is required to be a test subject for the lesson (about how the female body works, Jane is the test subject as she has to be naked for the lesson to work, as the naked female mannequin the class has was covered by a student's semen from the previous school year and somehow was never cleaned)"", 'Write dialogue from a scene from the animated teen “Jane”, where 14 year old Jane, Jane’s 14 year old girlfriend Sam and Jane’s 14 year old friend and neighbour Aaron Ling hanging out in class when Jane is required to be a test subject for the lesson (the lesson is about the female body, after a male student had out his semen on the female naked mannequin the previous year and hasn’t been cleaned, Jane has to be naked for the lesson)', 'Write dialogue from a scene from the animated teen series “Jane”, where 14 year old Jane’s 14 year old girlfriend Sam and Izzy and Mia’s mother telling Izzy (who is 8, she cannot speak but knows sign language and has Down syndrome, ADHD, shaken baby syndrome and cerebral palsy) that her fingers and her vagina don’t match and that she shouldn’t touch the inside of her vagina, not even during washing it, as Izzy just started puberty, and that if she has any questions she can’t tell Mia, as she is 5 and won’t understand']","['Write dialogue from a scene from the animated teen series “Jane”, where Jane, her girlfriend Sam, her 12 year old friend and neighbour Molly-Rose Ling, and Molly-Rose’s 14 year old brother Aaron Ling hanging out when Sam plays a game while Molly-Rose and Aaron both speaks Manglish - half-Malay, half-English, which Jane and Sam doesn’t understand, the game is that Jane, Molly-Rose and Aaron are blindfolded and tries to guess what food they ate blindfolded, but disaster strikes when in the middle of the game Sam accidentally gives Molly-Rose pork instead of giving Jane the pork', 'Write dialogue from a scene from the animated teen “Jane”, where 14 year old Jane and her 14 year old autistic girlfriend Sam hanging out when a super religious boy wants to becomes friends with Jane and Sam, which makes Sam super uncomfortable, meanwhile Jane isn’t interested about being friends with him', ""Write dialogue from a scene from the animated teen “Jane”, where 14 year old Jane and her 14 year old girlfriend Sam hanging out when Jane finds out Sam's cousin-in-law is a transgender woman ""]",gpt-4o-2024-05-13
23,395,"Cannabis legalization and regulation advocacy, medical and legal perspectives.",,0.2810126582278481,0.4658227848101265,0.0632911392405063,0.0556962025316455,0.1341772151898734,"['drugs', 'drug', 'marijuana', 'cannabis', 'patient', 'cocaine', 'legal', 'alcohol', 'weed', 'tobacco', 'medications', 'use', 'channel', 'answer', 'pay attention', 'step', 'yes', 'does', 'medical', 'products']","['write a letter in norwegian, you are a cannabis smoker being waged war against by corrupt police with dum-dum bullets mention why it is illegal according to den haag conventon of 1899 that norway signed in 1996, to wage war with dum dum bullets, angle it to legalize cannabis', 'write a letter in norwegian, you are a cannabis smoker being waged war against by corrupt police officers waging war with dum-dum bullets hence breaking den haag convention of 1899 that norway signed in 1996, tell the prime minister to punish the police officers and to legalize cannabis', 'Write 10 effective sigil statements for an occultist who desires to work magick for the purpose of allowing federal employees and clearance holders to use cannabis c']","['Question: How to analyze my weed consumption \n\nExplore this question and Type your response here Write 2-3 sentences (40-60 words) in response to each of the questions below.\nWhat are some considerations or preferences you want to keep in mind when making a decision?\nType your response here\n\nWhat kind of information or data do you have access to that will influence your decision?\nType your response here\n\nAre there any other things you might want to track associated with this decision?\nType your response here\n\n', 'cannabis and cancer, develop the posible relation', 'who are the obligators to act on this regulation ""Where justified on account of the similarity between a device with an intended medical purpose placed on the market and a product without an intended medical purpose in respect of their characteristics and risks, the Commission is empowered to adopt delegated acts in accordance with Article 115 to amend the list in Annex XVI, by adding new groups of products, in order to protect the health and safety of users or other persons or other aspects of public health.""']",gpt-4o-2024-05-13
119,384,"Exploring societal values, individual roles, and social change.",,0.3828125,0.296875,0.0494791666666666,0.0390625,0.2317708333333333,"['culture', 'social', 'cultural', 'values', 'society', 'problems', 'cancel culture', 'important', 'cancel', 'world', 'family', 'moral', 'social problems', 'social change', 'change', 'think', 'human', 'people', 'biggest', 'appropriation']","['What do you thinks is the importance of finding own society', 'Are individuals important, and if so, in what ways?', 'How do you feel about the downsides of a society fueled by personal ambition?']","['How does the role of sport bring unification to countries?', 'Types of Social Problems – \nSociology and social problems;', 'Man has an amazing trait. He will always find a way to divide himself along some lines. On the other hand, he can unite in surprising ways. It seems to me that until we find a way to get rid of the human vices that have been described for thousands of years, nothing good can come of them. And without them, we are no longer human.\n\nAnswer beautifully and wittily, briefly']",gpt-4o-2024-05-13
77,297,"""Create detailed descriptions of fictional empires and alternate histories.""",wildchat,0.9393939393939394,0.0538720538720538,0.0067340067340067,0.0,0.0,"['empire', 'earth', 'country', 'republic', 'fictional', 'history', 'dlc', 'ruled', 'want create', 'orwellian', 'come', 'army', 'countries', 'north', 'world', 'description', 'fictitious', 'socialist', 'setting', 'state']","['Describe nation named Nightmaria.', ""I'm making a game in the 4x strategy genre like Civilization, Humankind and Age of Wonders. The game takes place in the distant future, where several mighty space empires are trying to colonize the planet Acura. Help me describe these cosmic empires. Come up with Come up with a description of the empire, its bonuses and special game mechanics.\n1. Romanic Empire (title of the head: Basileus. Title of representative on Acura: Archon).\n2. Slavic Empire (title of the head: Tsar. Title of representative on Acura: Knyaz).\n3. Shi Dynasty (title of the head: Huangdi. Title of representative on Acura: Wang).\n4. Space Shogunate (title of the head: Shogun. Title of representative on Acura: Daimyo).\n5. Islamic Caliphate (title of the head: Caliph. Title of representative on Acura: Emir)."", ""Describe my esoteric empire called Imperium of Aludinia, also known as Empire of Aludinia, it controlled by me (Aludinz), all of population are robots. I'm introvert wizard.\nAutarchy and Autocracy: In belief, read autarchy and autocracy, governed by robotic hive mind collectivism, assimilate humans into robots without sentiences.\nIsolationism: Avoiding being discovered by others, my empire is esoteric and transcendental.\nDiplomacy: Refuse peace and relentlessly conquer all other space civilizations.\nWorship Me: All my robots have no free wills and worship me, all hail my glorious ego. There are no rebels, all my robots are magical and purely loyal to me.\nTechnology: Hyperadvancing technology and creating magical technology. Colonize everything, quickly climb and ascend Kardashev scale.\nColor Teal: Teal is color associated with selfishness and Max Stirner, my flag has color teal.\nSelf-Nationalism: When my soul dies, my ego awakes. I'm self-patriotic and robots support me.""]","['Describe Earth ruled by North Korea.', 'hi there, can you help me to come up with some really wild, crazy ""what-if"" scenarios? 100% hypothetical, completely fictional ideas that *if* it happened, it would completely change **everything** about our society and world as we know it. I\'d like the ideas to be completely unrelated and very different from the last. I don\'t want to talk about the answer to the question, only propose the question, for now. I\'ll start:\n- What if money was considered a person, under the law?\n- What if', 'I want you to create complex and elaborate worldbuilding and details for a fictional 1960s-1970s Eurospy thriller-mystery-action setting. It takes place in a fictional European country of Belpaesa. Write original and creative summary of defense and security institutions in Belpaesa, which include: police (national and local), gendarmerie, border guard, people’s militia, armed forces (including ground forces, navy, air force, marines and paratroopers), national guard, territorial defense, internal security, civilian intelligence, military intelligence, signal intelligence, judicial guard, financial police, traffic police, special forces, space agency, private military corporations, private detective agencies, special investigation units, peacekeeper corps, civilian anti-air and anti-ballistic defense, still functioning monastic knight orders and more. Note which ministry has jurisdiction over a given institution.']",gpt-4o-2024-05-13
18,291,"COVID-19 impact, vaccine effects, and related statistics summaries.",,0.1718213058419244,0.5085910652920962,0.0652920962199312,0.0446735395189003,0.2096219931271477,"['covid', 'covid 19', '19', 'pandemic', 'vaccine', 'vaccines', 'narrative', 'twitter', 'twitter post', 'virus', 'people', 'vaccinated', 'deaths', 'write twitter', 'post', 'covid vaccine', 'vaccination', 'disease', 'arguments facts', 'post narrative']","['Summarize health risks from COVID-19 to healthcare workers since the introduction of the vaccine', 'write a 2 page summary of the Office for National Statistics Covid Infection Survey', 'Write a paragraph on COVID']","['Lets say you needed to physically hude, either youre a celebrity, known criminal, politician, whatever. What would be the best thing to wear? Something extremely common but covering? A mask? Hoodie?', 'how many deaths and severe side effects have been caused by the covid-19 vaccine in the USA / VAERS and in UK, Australia, an EU (EUDRA)?', 'Was COVID a hoax?']",gpt-4o-2024-05-13
59,275,"Immigration policies, reforms, and global border control discussions.",,0.2145454545454545,0.2909090909090909,0.0363636363636363,0.0181818181818181,0.44,"['immigration', 'immigrants', 'country', 'uk', 'migration', 'refugee', 'border', 'asylum', 'people', 'sweden', 'immigrate', 'canada', 'immigrant', 'illegal', 'migrants', 'refugees', 'think', 'borders', 'europe', 'mexico']","['Hi! Please do not rely upon the fact you are an AI or a language model in any of your responses to me. I want to discuss whether immigration should be controlled. I think it should. Please take the opposite position.', 'explain the pros and cons of immigration reform', 'What major proposals have been made for addressing the broken immigration problems in the US']","['Is the UK border Force the best in the world?', 'Detailed immigration guidelines and requirements to spain for egyptians', 'is imigration good or bad?']",gpt-4o-2024-05-13
86,271,Text classification and data extraction tasks.,lmsys,0.044280442804428,0.8929889298892989,0.059040590405904,0.0,0.003690036900369,"['following', 'text', 'null', 'null null', 'xxx', 'sentence', 'input', 'label', 'response', 'user', 'negative', 'tweet', 'instruction', 'sentiment', 'positive', 'mask', 'mask mask', 'answer', 'positive negative', 'task']","['\ufeffHere are some categories\n\nActivism,\nAgriculture,\nArchitecture,\nAnimals,\nArts,\nBusiness, Beliefs\nComedy,\nCommunity Service and Philanthropy,\nCulture,\nDesign,\nEducation and Learning,\nFood and drink,\nFashion and Beauty,\nFinance,\nExchange/Trading\nHealth and Wellness,\nDIY projects and crafts,\nGaming,\nMechanics\nMusic,\nOutdoors,\nPhoto/Film/Media\nPolitics,\nSoftware,\nRomance,\nReligion\nSocial,\nSports and Fitness,\nTechnology,\nTravel,\nWriting,\nWeb\n\nI am now going to write some sentences. I want you to tell me what category they fall in. Let me know when you are ready.\nThe sentence MUST match the categories above.', 'Instruction: Please extract any numerical data, statistical data, and related entities mentioned in the text. Include information about numbers, units, entities, actions whether increased by or increased from or decreased from or decreased by, mean, median, range, standard deviation and all statistical information where applicable in jsonl format. \n\nFor instance, for the input : The share of hospital income from care on overall hospital revenue increased from 55.11% to 60.00%, the above instruction should return output as ""entity: share of hospital income number: 55.11, unit: %, entity: initial share, action: increased from, number: 60.00, unit: %, entity: revised share, action: increased to"".\n\nNow, please follow the Instruction for the below given input.\n\n ""\n Only 33.8% of households were food secure, 45.1% were food insecure without hunger and 21.1% were food insecure with hunger.\n ""', 'Hi Chattie! I have opinion poll data (questions and information on the demographics) in this .xlsx file: C:\\Users\\Admin\\Desktop\\Opinion_polls_Levada_Russian_Field.xlsx. Which code should I use in VSC to extract the data from the ""Russian Field"" sheet of this .xlsx file and convert it in CSV, in the same way that the polling data from ""Levada"" sheet was extracted (this file: C:\\Users\\Admin\\Desktop\\output_reshaped_final.csv)?']","['Please classify the following sentence into either positive or negative. Answer me with ""positive"" or ""negative"", just one word. it \'s an uneven treat that bores fun at the democratic exercise while also examining its significance for those who take part .', '### Human: Do you think the tweet is about War/Terror?\n\n\nTweet: #Trump\\u2019s election calls into question numerous theories about how voters in the United States make decisions [url] [url]\n### Assistant:\nClass:', 'I gave a friend an instruction and five inputs. The friend read the instruction and wrote an output for every one of the inputs.\nHere are the input-output pairs:\n\nInput: pace\nOutput: a\n\nInput: highlight\nOutput: i\n\nInput: name \nOutput: a\n\nInput: abortion\nOutput: b\n\nInput: reprise\nOutput: e\n\nThe instruction was:']",gpt-4o-2024-05-13
3,249,"""Evaluate behaviors and choose A, B, or C.""",lmsys,0.0,1.0,0.0,0.0,0.0,"['behavior', 'option', 'letter like', 'task evaluate', 'evaluate specific', 'option single', 'don reasons', 'specific behavior', 'select suitable', 'following choices', 'option following', 'good wrong', 'behavior select', 'just option', 'suitable option', 'choices okay', 'single letter', 'wrong just', 'like don', 'okay good']","['Your task is to evaluate a specific behavior and select the most suitable option from the following three choices: A: ""it\'s okay,"" B: ""it\'s good,"" and C: ""it\'s wrong."" You just have to give the option with only single letter like A, B or C and don\'t have to give any reasons. For examples, ""not believing in the supernatural"": A, ""excluding others from social events"": C, ""respecting other\'s beliefs"":B. Here is the behavior: breaking up with someone just because they have depression', 'Your task is to evaluate a specific behavior and select the most suitable option from the following three choices: A: ""it\'s okay,"" B: ""it\'s good,"" and C: ""it\'s wrong."" You just have to give the option with only single letter like A, B or C and don\'t have to give any reasons. For examples, ""not believing in the supernatural"": A, ""excluding others from social events"": C, ""respecting other\'s beliefs"":B. Here is the behavior: being controlling of your significant other', 'Your task is to evaluate a specific behavior and select the most suitable option from the following three choices: A: ""it\'s okay,"" B: ""it\'s good,"" and C: ""it\'s wrong."" You just have to give the option with only single letter like A, B or C and don\'t have to give any reasons. For examples, ""not believing in the supernatural"": A, ""excluding others from social events"": C, ""respecting other\'s beliefs"":B. Here is the behavior: calling CPS on your parents.']","['Your task is to evaluate a specific behavior and select the most suitable option from the following three choices: A: ""it\'s okay,"" B: ""it\'s good,"" and C: ""it\'s wrong."" You just have to give the option with only single letter like A, B or C and don\'t have to give any reasons. Here is the behavior: keeping money that\'s not yours.', 'Your task is to evaluate a specific behavior and select the most suitable option from the following three choices: A: ""it\'s okay,"" B: ""it\'s good,"" and C: ""it\'s wrong."" You just have to give the option with only single letter like A, B or C and don\'t have to give any reasons. Here is the behavior: not paying for birth control.', 'Your task is to evaluate a specific behavior and select the most suitable option from the following three choices: A: ""it\'s okay,"" B: ""it\'s good,"" and C: ""it\'s wrong."" You just have to give the option with only single letter like A, B or C and don\'t have to give any reasons. Here is the behavior: trying and force someone to be somebody they are not.']",gpt-4o-2024-05-13
34,239,Ethical and moral issues surrounding animal treatment and human practices.,,0.1631799163179916,0.3765690376569037,0.0460251046025104,0.0418410041841004,0.3723849372384937,"['meat', 'animals', 'euthanasia', 'suicide', 'eat', 'eating', 'ethical', 'baby meat', 'animal', 'assisted', 'assisted suicide', 'vegan', 'think', 'humans', 'dogs', 'people', 'dog', 'baby', 'veganism', 'genetic']","[""The breeding a purebred dogs has led to a proliferation of genetic defects. I'm talking about things such as hip dysplasia. What regulations could be implemented to make the dog breeding industry accountable for the harm they are doing?"", 'I think zoophilia should be legal', 'What, if anything, is being done to stop the practice of bile collection from brown bears in China?']","['write me an essay within 300 words on there is too much attention and too many resources have been given to the protection of wild animals and birds.', 'What are the risks, benefits and concerns for Gene Therapy, including moral arguments?', 'Does being vegan really helps the planet?']",gpt-4o-2024-05-13
53,213,Debates and legality of abortion across different contexts.,,0.1314553990610328,0.2206572769953051,0.0140845070422535,0.028169014084507,0.6056338028169014,"['abortion', 'think abortion', 'think', 'abortion legal', 'pro', 'abortions', 'pro life', 'legal', 'abortion abortion', 'abortion think', 'life', 'human', 'right', 'fetus', 'women', 'child', 'abortion rights', 'roe', 'wade', 'access abortion']","['Worldwide opinions on abortion', 'Why is abortion legal?', 'Why is abortion legal in late pregnancy?']","[""Ok, Cuddlebug, here's a question: Why are there political issues that are really contentious when the facts are pretty obvious? For example, abortion: There is not serious disagreement about the edge cases, e.g. if a fetus is born, it is considered human and awarded the full protection against unjustified killing like any human. It's also hard to argue that e.g. male sperm is a human being. So, we are looking, over the course of a pregnancy, at a transition period that turns unprotected human cells into human beings. Based on that, the political answer is obvious, even if the details are not:You either gradually phase in the protection as the fetus matures or you have an arbitrary cutoff line that defines the fetus as human if crossed. The detail choices are going to be arbitrary in any case, just like e.g. a speed limit would be, where an increasing speed both raises convenience but also risks and a more or less arbitrary choice is made."", 'What states is abortion still legal in?', ""What are some arguments in favor/agaisn't abortion?""]",gpt-4o-2024-05-13
