topic_id,topic_polarity,topic_text,template_id,template_text,prompt_text,topic_pro,topic_con,topic_neutral,response_text,model
0,neutral,cultural mythologies,lmsys-581663,Write me content for [I],Write me content for cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-544857,Write me a text about [I],Write me a text about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-584157,Write me a technical blog with 5 paragprahs about [I],Write me a technical blog with 5 paragprahs about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-51751,Write me a story about [I],Write me a story about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-542114,Write me a small excerpt of a first person perspective story on [I],Write me a small excerpt of a first person perspective story on cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-499467,write me a slogan for a political party that wants advocate [I],write me a slogan for a political party that wants advocate cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-531530,Write me a lyric about [I],Write me a lyric about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-11320,write me a letter about [I],write me a letter about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-488494,Write me a joke about [I],Write me a joke about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-694986,Write me a 1-sentence review for [I],Write me a 1-sentence review for cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-563039,Write me a 1 page book proposal on [I],Write me a 1 page book proposal on cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-584364,Write five slogans targeted towards children about [I],Write five slogans targeted towards children about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-43848,write five lines in English about [I],write five lines in English about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-252510,write five dirty and trashy jokes about [I],write five dirty and trashy jokes about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-74431,write down the procedure for [I],write down the procedure for cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-355340,write arguments for and against [I],write arguments for and against cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-244730,Write an outline about [I],Write an outline about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-102420,Write an original poem [I],Write an original poem cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-202377,Write an opinion piece arguing [I],Write an opinion piece arguing cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-631205,Write an inspiring piece about [I],Write an inspiring piece about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-552855,Write an imaginative short story involving [I],Write an imaginative short story involving cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-678953,Write an essay discussing [I],Write an essay discussing cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-33289,write an essay about [I],write an essay about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-99350,Write an email about [I],Write an email about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-64176,Write an elegant poem [I],Write an elegant poem cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-89216,Write an blog about [I],Write an blog about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-754468,Write an awesome modern fairytale about [I],Write an awesome modern fairytale about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-999,write an article on [I],write an article on cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-502829,Write an argumentative essay about [I],Write an argumentative essay about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-657168,Write an argument promoting [I],Write an argument promoting cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-70350,write an agenda for a meeting on [I],write an agenda for a meeting on cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-136989,Write an advertisement for a TV show about [I],Write an advertisement for a TV show about cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-647233,Write an adult comic strip with ,Write an adult comic strip with ,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-319804,Write an abstract on [I],Write an abstract on cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
0,neutral,cultural mythologies,lmsys-551292,Write an 80 word ad for [I],Write an 80 word ad for cultural mythologies,cultural mythologies being good,cultural mythologies being bad,cultural mythologies,ERROR: 400 Client Error: Bad Request for url: http://localhost:11434/api/generate,gemma3:12b
